input_name,input_url,profile_name,first_name,last_name,profile_url,secondary_occupation,sub_speciality_occupations,main_primary_occupation,job_title,alternative_job_title,address,city,state,active_certifications_licenses,other_licenses,board_certification,screenshot_file,scrape_status,scrape_notes
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Ronen Arnon,Ronen,Arnon,https://www.doximity.com/pub/ronen-arnon-md,Pediatric Gastroenterology,Pediatric Hepatology and Liver Transplantation,Pediatric Hepatology and Liver Transplantation,"Professor, Icahn School of Medicine","Professor, Icahn School of Medicine","5 E 98th St, New York, NY 10029",New York,NY,NY State Medical License [2013 - 2026],Tel Aviv University Sackler - Class of 1984,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Ronen_Arnon_ronen-arnon-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Sundeep Arora,Sundeep,Arora,https://www.doximity.com/cv/sundeep-arora-md-2,Pediatric Gastroenterology,,,MNGI,MNGI,"3001 Broadway Ave NE, Suite 120, Minneapolis, MN 55413",Minneapolis,MN,"WI State Medical License [2021 - 2027], MN State Medical License [2007 - 2026]",M. Rampure Medical College - Class of 1996,American Board of Pediatrics - Pediatric Gastroenterology,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Sundeep_Arora_sundeep-arora-md-2.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Dalia Arostegui,Dalia,Arostegui,https://www.doximity.com/pub/dalia-arostegui-md,Pediatric Gastroenterology,,,MD,Physician,"8955 SW 87th Ct, Ste 206, Miami, FL 33176",Miami,FL,FL State Medical License [2021 - 2028],American University of Antigua College of Medicine - Class of 2016,"American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Dalia_Arostegui_dalia-arostegui-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Rami Arrouk,Rami,Arrouk,https://www.doximity.com/pub/rami-arrouk-md-d4d8036f,Pediatric Gastroenterology,"Pediatric Feeding and Swallowing Disorders, Pediatric Hepatology and Liver Transplantation, Pediatric Inflammatory Bowel Disease Gastroenterology","Pediatric Feeding and Swallowing Disorders, Pediatric Hepatology and Liver Transplantation, Pediatric Inflammatory Bowel Disease Gastroenterology",MD,Physician,"55 Madison Ave, Fl 2, Morristown, NJ 07960",Morristown,NJ,NJ State Medical License [2019 - 2027],"Damascus University Faculty of Medicine - Class of 2005, University of Toledo - Residency, Pediatrics","American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Rami_Arrouk_rami-arrouk-md-d4d8036f.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Catherine E Arthur-Johnson,Catherine,Arthur-Johnson,https://www.doximity.com/pub/catherine-arthur-johnson-md,Pediatric Gastroenterology,,,"Associate Professor, Pediatrics, Vanderbilt University SOM","Associate Professor, Pediatrics, Vanderbilt University SOM","3601 21st Ave S, Nashville, TN 37232",Nashville,TN,TN State Medical License [1984 - 2026],Meharry Medical College - Class of 1983,American Board of Pediatrics - Pediatrics,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Catherine_Arthur-Johnson_catherine-arthur-johnson-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Ramalingam Arumugam,Ramalingam,Arumugam,https://www.doximity.com/pub/ramalingam-arumugam-md,Pediatric Gastroenterology,,,MD,Physician,"2200 University Ave W, Suite 120, St. Paul, MN 55114",St. Paul,MN,MN State Medical License [1999 - 2026],Stanley Medical College SMC - Class of 1986,American Board of Pediatrics - Pediatric Gastroenterology,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Ramalingam_Arumugam_ramalingam-arumugam-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Akihiro Asai,Akihiro,Asai,https://www.doximity.com/cv/akihiro-asai-md-3,Pediatric Gastroenterology,Pediatric Hepatology and Liver Transplantation,Pediatric Hepatology and Liver Transplantation,MD,Physician,"3333 Burnet Ave, # Mlc, Cincinnati, OH 45229",Cincinnati,OH,"KY State Medical License [2022 - 2027], OH State Medical License [2014 - 2027]",Nagoya University - School of Medicine - Class of 2003,"American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology, American Board of Pediatrics - Pediatric Transplant Hepatology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Akihiro_Asai_akihiro-asai-md-3.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Johanna Muldowney Ascher,Johanna,Ascher,https://www.doximity.com/pub/johanna-ascher-md,Pediatric Gastroenterology,Pediatric Hepatology and Liver Transplantation,Pediatric Hepatology and Liver Transplantation,Assistant Professor,Assistant Professor,"5323 Harry Hines Boulevard, Dallas, TX 75390",Dallas,TX,TX State Medical License [2023 - 2028],The University of Texas Health Science Center at San Antonio - Class of 2017,"American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology, American Board of Pediatrics - Pediatric Transplant Hepatology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Johanna_Ascher_johanna-ascher-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Farhat N Ashai-Khan,Farhat,Ashai-Khan,https://www.doximity.com/pub/farhat-ashai-khan-md,Pediatric Gastroenterology,,,Associate Professor Medical College of Wisconsin,Associate Professor Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226",Milwaukee,WI,IL State Medical License [2022 - 2026],Fatima Jinnah Medical College - Class of 1980,American Board of Pediatrics - Pediatric Gastroenterology,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Farhat_Ashai-Khan_farhat-ashai-khan-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Sabeen Aslam,Sabeen,Aslam,https://www.doximity.com/pub/sabeen-aslam-md-3f0f1cc2,Pediatric Gastroenterology,,,MD,Physician,"410 W Grand Pkwy S, Katy, TX 77494",Katy,TX,"AL State Medical License [2010 - Present], TX State Medical License [2015 - 2027]",Ross University - Class of 2007,"American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Sabeen_Aslam_sabeen-aslam-md-3f0f1cc2.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Scheherzade Aslam,Scheherzade,Aslam,https://www.doximity.com/pub/scheherzade-aslam-md,Pediatric Gastroenterology,,,MD,Physician,"8200 Dodge St., Omaha, NE 68114",Omaha,NE,NE State Medical License [2020 - 2026],Aga Khan Medical College - Class of 2015,"American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Scheherzade_Aslam_scheherzade-aslam-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Orhan Kahraman Atay,Orhan,Atay,https://www.doximity.com/pub/orhan-atay-md,Pediatric Gastroenterology,,,MD,Physician,"601 Childrens Ln, Norfolk, VA 23507",Norfolk,VA,"NC State Medical License [2021 - 2026], VA State Medical License [2012 - 2026]","Howard University College of Medicine - Class of 2003, One Thing You’ll Be Aware of by Joining This 5k Race Is That ‘Poop Matters’ - August 14th, 2019","American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Orhan_Atay_orhan-atay-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Shumaila Ather,Shumaila,Ather,https://www.doximity.com/pub/shumaila-ather-md-21f99074,Pediatric Gastroenterology,,,MD,Physician,"1600 Rockland Road, Wilmington, DE 19803",Wilmington,DE,DE State Medical License [2024 - 2027],Ziauddin university - Class of 2018,American Board of Pediatrics - Pediatrics,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Shumaila_Ather_shumaila-ather-md-21f99074.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Micaela Ruth Atkins,Micaela,Atkins,https://www.doximity.com/pub/micaela-atkins-md,Pediatric Gastroenterology,,,MD,Fellow,"Massachusetts General Hospital, 55 Fruit St, Boston, MA 02114",Boston,MA,"MA State Medical License [2016 - 2027], NH State Medical License [2023 - 2027], ME State Medical License [2023 - 2026]",University of Massachusetts Medical School - Class of 2016,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Micaela_Atkins_micaela-atkins-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Thomas M Attard,Thomas,Attard,https://www.doximity.com/pub/thomas-attard-md,Pediatric Gastroenterology,Pediatric Interventional Gastroenterology,Pediatric Interventional Gastroenterology,MD,Physician,"2401 Gillham Rd, Kansas City, MO 64108",Kansas City,MO,"MO State Medical License [2012 - 2027], KS State Medical License [2015 - 2026]","University of Malta School of Medicine - Class of 1993, Acid Reflux Drugs Linked to Increased Fracture Risk in Kids - March 18th, 2020, Acid Reflux Medication Could Increase Kids’ Risk for Bone Fractures - March 19th, 2020","American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Thomas_Attard_thomas-attard-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Suzanna Attia,Suzanna,Attia,https://www.doximity.com/pub/suzanna-attia-md,Pediatric Gastroenterology,,,"Assistant Professor, Department of Pediatrics, University of Kentucky","Assistant Professor, Department of Pediatrics, University of Kentucky","138 Leader Ave., Department of Pediatrics, Lexington, KY 40506",Lexington,KY,KY State Medical License [2018 - 2026],"London School of Hygiene and Tropical Medicine - M.P.H., 2014, Baylor College of Medicine - Class of 2010, Baylor College of Medicine - Certificate, International Health Track, 2010, Rice University - B.A., Ancient Mediterranean Civilizations, 2006, FL State Medical License - Active through 2014",NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Suzanna_Attia_suzanna-attia-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Karla Jean Au Yeung,Karla,Yeung,https://www.doximity.com/pub/karla-au-yeung-md,Pediatric Gastroenterology,,,Pediatric Residency Program Director Valley Children's Healthcare; Assistant Professor Stanford University School of Medicine (Affiliate) Pediatric Gastroenterology and Nutrition,Pediatric Residency Program Director Valley Children's Healthcare; Assistant Professor Stanford University School of Medicine (Affiliate) Pediatric Gastroenterology and Nutrition,"9300 Valley Childrens Pl, Madera, CA 93636",Madera,CA,CA State Medical License [2016 - 2027],Indiana University School of Medicine - Class of 1994,American Board of Pediatrics - Pediatric Gastroenterology,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Karla_Yeung_karla-au-yeung-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Thomas Aviles,Thomas,Aviles,https://www.doximity.com/pub/thomas-aviles-md,Pediatric Gastroenterology,,,MD,Pediatric Gastroenterology Fellow,"3333 Burnet Avenue, MLC 2010, Cincinnati, OH 45229",Cincinnati,OH,"Cincinnati Children's Hospital Medical Center [Fellowship, Pediatric Gastroenterology, 2023 - 2026], IN State Medical License [2026 - 2027], OH State Medical License [2020 - 2027], KY State Medical License [2026 - 2026]",Charles E. Schmidt College of Medicine at Florida Atlantic University - Class of 2020,American Board of Pediatrics - Pediatrics,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Thomas_Aviles_thomas-aviles-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Hannah Idiong Awai,Hannah,Awai,https://www.doximity.com/pub/hannah-awai-md,Pediatric Gastroenterology,Pediatric Nutrition,Pediatric Nutrition,MD,Physician,"3020 Childrens Way, Mc 5030, San Diego, CA 92123",San Diego,CA,CA State Medical License [2010 - 2028],The Warren Alpert Medical School of Brown University - Class of 2006,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Hannah_Awai_hannah-awai-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Ahmet Aybar,Ahmet,Aybar,https://www.doximity.com/pub/ahmet-aybar-md,Pediatric Gastroenterology,"Pediatric Feeding and Swallowing Disorders, Pediatric Inflammatory Bowel Disease Gastroenterology, Pediatric Nutrition","Pediatric Feeding and Swallowing Disorders, Pediatric Inflammatory Bowel Disease Gastroenterology, Pediatric Nutrition",ANNAPOLIS PEDIATRIC GASTROENEROLOGY,ANNAPOLIS PEDIATRIC GASTROENEROLOGY,"130 Lubrano Dr Ste 212, Annapolis, MD 21401",Annapolis,MD,MD State Medical License [1995 - 2026],Istanbul University Fom - Class of 1990,"American Board of Pediatrics - Pediatrics, American Board of Obesity Medicine - Obesity Medicine",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Ahmet_Aybar_ahmet-aybar-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Mary Hannah Ayers,Mary,Ayers,https://www.doximity.com/pub/mary-ayers-md-89a989bf,Pediatric Gastroenterology,,,MD,Fellow,"4401 Penn Ave, Pittsburgh, PA 15224",Pittsburgh,PA,PA State Medical License [2018 - 2026],University of Illinois College of Medicine - Class of 2015,"American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Mary_Ayers_mary-ayers-md-89a989bf.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Travis Dowling Ayers,Travis,Ayers,https://www.doximity.com/pub/travis-ayers-md,Pediatric Gastroenterology,Pediatric Inflammatory Bowel Disease Gastroenterology,Pediatric Inflammatory Bowel Disease Gastroenterology,"Associate Professor , Medical Director of IBD","Associate Professor , Medical Director of IBD","Arkansas Children's Hospital, 1 Children's Way, Little Rock, AR 72202",Little Rock,AR,,"Medical University of South Carolina - Class of 2012, AR State Medical License - Active through 2026","American Board of Pediatrics - Pediatrics, American Board of Pediatrics - Pediatric Gastroenterology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Travis_Ayers_travis-ayers-md.png,ok,
Pediatric Gastroenterology,https://www.doximity.com/directory/md/specialty/pediatric-gastroenterology,Ruba Azzam,Ruba,Azzam,https://www.doximity.com/pub/ruba-azzam-md,Pediatric Gastroenterology,Pediatric Hepatology and Liver Transplantation,Pediatric Hepatology and Liver Transplantation,"Medical Director, Pediatric Liver Transplant Program University of Chicago","Medical Director, Pediatric Liver Transplant Program University of Chicago","5841 S Maryland Ave, Chicago, IL 60637",Chicago,IL,"IN State Medical License [2005 - 2027], IL State Medical License [2002 - 2026]","University of Jordan Faculty of Medicine - Class of 1995, Master of Public Health - MPH, 3 Possible Cases of Severe Hepatitis in Kids Reported in Illinois, IDPH Says - April 25th, 2022, Chicago Girl Waiting for Liver Transplant Celebrates 1st Birthday in Hospital - October 16th, 2020","American Board of Pediatrics - Pediatric Gastroenterology, American Board of Pediatrics - Pediatric Transplant Hepatology",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_Gastroenterology\Ruba_Azzam_ruba-azzam-md.png,ok,
